lookback,future,pos,val,temp,mse_Auto,mae_Auto,rmse_Auto,mape_Auto,mspe_Auto,rse_Auto,R2_Auto,mse_Inf,mae_Inf,rmse_Inf,mape_Inf,mspe_Inf,rse_Inf,R2_Inf,mse_Tra,mae_Tra,rmse_Tra,mape_Tra,mspe,rse,R2_Tra,mse_LSTM,mae_LSTM,rmse_LSTM,mape_LSTM,R2_LSTM,data_type
336,720,False,False,False,0.18528412,0.34706193,0.43044642,0.15341671,0.03779286,1.37759554,-1.20081189,0.77989239,0.75976557,0.88311517,0.34420547,0.17083618,2.82631111,-8.67559507,0.49782991,0.63575125,0.70557064,0.29047257,0.11100414,2.25809956,-5.02245374,0.99139495,0.94448763,0.99568818,0.43535593,-9.15605564,original
504,1,False,False,False,0.02354526,0.12263712,0.15344463,0.05372106,0.0045318,0.48840424,0.76146124,0.01048739,0.07414676,0.10240794,0.03215246,0.00193075,0.32595778,0.89375152,0.00164681,0.03078065,0.04058088,0.0128813,0.00027355,0.12916631,0.98331606,0.00138747,0.02823181,0.03724876,0.01247734,0.98598535,original
504,12,False,False,False,0.04198879,0.16304876,0.20491165,0.07218875,0.00845025,0.65743726,0.567223,0.02624702,0.12596376,0.1620093,0.05536314,0.0051284,0.51978958,0.72984336,0.00669477,0.06119281,0.08182158,0.02659723,0.00126132,0.26251581,0.93078401,0.03265818,0.14981897,0.18071573,0.07144356,0.66481375,original
504,24,False,False,False,0.08898897,0.23206708,0.29831019,0.10087353,0.01687124,0.96499217,0.06464667,0.0381051,0.15201068,0.19520527,0.06620007,0.00716222,0.63146198,0.59941712,0.01858535,0.10794116,0.1363281,0.04739952,0.00360145,0.44100252,0.8040009,0.48327413,0.63731573,0.69517921,0.29768869,-4.04268979,original
504,96,False,False,False,0.14739102,0.31822515,0.38391539,0.14125238,0.02969977,1.26159227,-0.60333593,0.05960499,0.18864025,0.24414134,0.08395103,0.01215126,0.8022778,0.35355684,0.0718601,0.21463081,0.26806733,0.09687684,0.0155261,0.88090152,0.21779315,0.66039605,0.76200596,0.81264756,0.35323572,-6.13834404,original
504,192,False,False,False,0.09706505,0.25529107,0.31155264,0.11292364,0.01953255,1.03869784,-0.09544989,0.23188515,0.40563688,0.48154455,0.18142308,0.04934902,1.60544062,-1.64201343,0.16188341,0.34427655,0.40234739,0.15655363,0.03552224,1.34140205,-0.82536507,0.8408512,0.87081415,0.91697939,0.40197091,-8.3799814,original
504,336,False,False,False,0.15377466,0.32528183,0.39214113,0.14582041,0.03227352,1.32878852,-0.81923993,0.35116795,0.48711759,0.59259427,0.22192428,0.07818718,2.00803328,-3.25673841,,,,,,,,0.72884835,0.80562941,0.85372616,0.3732293,-7.39154204,original
504,720,False,False,False,0.16951664,0.33569947,0.41172397,0.15098767,0.03607404,1.44024706,-1.34474222,0.80569315,0.82405841,0.89760411,0.37967217,0.18163189,3.13989902,-10.44863373,,,,,,,,1.26230485,1.08789415,1.12352341,0.50240877,-14.5136906,original
672,1,False,False,False,0.04415155,0.17633341,0.2101227,0.07957295,0.00934384,0.72171593,0.47912609,0.01086964,0.08174497,0.10425755,0.03677145,0.00228821,0.35809711,0.87176645,,,,,,,,0.20609197,0.40961405,0.45397353,0.19377409,-1.43135145,original
672,12,False,False,False,0.03904076,0.16083853,0.19758736,0.07125014,0.00770907,0.68013072,0.53731789,0.02540966,0.1282765,0.15940407,0.05766531,0.0053739,0.54869711,0.69895028,,,,,,,,0.02242222,0.12520413,0.14974052,0.05983212,0.73486621,original
672,24,False,False,False,0.03145731,0.14575541,0.1773621,0.06461362,0.00633746,0.61135632,0.62614464,0.0459494,0.172089,0.21435812,0.07700458,0.00946006,0.73887938,0.45376157,,,,,,,,0.51198808,0.66505909,0.71553342,0.3115181,-5.06905236,original
672,96,False,False,False,0.07382197,0.21941987,0.27170199,0.09921188,0.01604551,0.94494945,0.10603501,0.07825987,0.21502024,0.27974966,0.09775747,0.01703578,0.97293842,0.04698403,,,,,,,,0.74374393,0.81880233,0.86240589,0.38064956,-7.99602207,original
672,192,False,False,False,0.0897849,0.24765217,0.29964128,0.11217304,0.01950283,1.05238068,-0.11642872,0.38608581,0.55052102,0.62135804,0.25492927,0.08922981,2.18229342,-3.82913413,,,,,,,,0.88055931,0.8972857,0.93838122,0.416264,-9.86225867,original
672,336,False,False,False,0.23170686,0.3935329,0.48135939,0.1813644,0.05247862,1.6994406,-1.95072193,0.81423831,0.81433636,0.90235156,0.3766025,0.18637143,3.18575454,-9.49434926,,,,,,,,0.82466357,0.86624363,0.90810989,0.40288435,-9.35110958,original
672,720,False,False,False,0.25478923,0.39624226,0.50476652,0.18116741,0.05596475,1.87755096,-3.28582613,0.79888064,0.83571261,0.89380121,0.38986427,0.18470158,3.32462072,-12.22417534,,,,,,,,0.24452185,0.42415128,0.49449151,0.20271878,-2.41268629,original
720,1,False,False,False,0.03473965,0.15087238,0.18638575,0.06650433,0.00662177,0.64761001,0.58060124,0.00898309,0.07098538,0.09477916,0.03174247,0.0018478,0.32931665,0.89155054,,,,,,,,0.00231349,0.03879273,0.04809874,0.01803612,0.97211154,original
720,12,False,False,False,0.04480318,0.17221449,0.21166761,0.07763021,0.00970394,0.73658454,0.4576786,0.02493767,0.12767029,0.15791667,0.0576067,0.00529753,0.54953599,0.69804205,,,,,,,,0.00575089,0.05824097,0.07583461,0.02678387,0.93041619,original
720,24,False,False,False,0.04663246,0.182147,0.21594551,0.08050592,0.00908712,0.753097,0.43274091,0.0374639,0.15625404,0.19355595,0.07076912,0.00803755,0.67501473,0.5440519,,,,,,,,0.52678437,0.67770494,0.72579913,0.31758726,-5.40415348,original
720,96,False,False,False,0.09518757,0.24854842,0.30852485,0.11336417,0.0204941,1.08563173,-0.18474615,0.08988489,0.22885214,0.29980808,0.10354766,0.0193172,1.05495942,-0.11947162,,,,,,,,0.77644947,0.83885029,0.8811637,0.39043347,-8.6268003,original
720,192,False,False,False,0.08034309,0.23440576,0.28344858,0.10692943,0.01775104,1.00466788,-0.01955245,0.27469513,0.46950206,0.52411366,0.21938607,0.06449816,1.85769188,-2.47211016,,,,,,,,0.90739084,0.91343496,0.95257065,0.42422912,-10.43843476,original
720,336,False,False,False,0.14768863,0.30880335,0.38430279,0.14117302,0.03281149,1.38085663,-0.96776936,0.43326172,0.57275784,0.65822619,0.26912931,0.10270935,2.36510372,-4.80845463,,,,,,,,0.87943215,0.89809003,0.93778044,0.41794685,-10.35565468,original
720,720,False,False,False,0.15745702,0.31472281,0.39680853,0.14429425,0.03506103,1.50857484,-1.72019211,0.84179693,0.84963518,0.91749495,0.39757913,0.19574356,3.48810482,-13.12066217,,,,,,,,0.38621078,0.54745964,0.62145859,0.26083239,-4.58310899,original
6,1,False,False,True,0.00081014,0.01972208,0.02846298,0.00821097,0.00014298,0.05650556,0.99680712,0.0053121,0.05726284,0.07288419,0.02248312,0.00076915,0.14469187,0.97906426,0.00220066,0.03365042,0.0469112,0.01288617,0.00028828,0.09312952,0.99132689,0.00821274,0.07146617,0.09062414,0.0295617,0.96756802,original
6,12,False,False,True,0.00413905,0.04223951,0.06433549,0.01758425,0.00072984,0.12840541,0.98345909,0.00784624,0.06471419,0.08857899,0.02624274,0.00127439,0.17679234,0.96869829,0.00652406,0.05905281,0.08077165,0.02425504,0.00110813,0.16120988,0.97395242,0.01330631,0.0866018,0.11535299,0.03528769,0.94691665,original
6,24,False,False,True,0.00889998,0.06352283,0.09433972,0.02662576,0.00157979,0.1893664,0.963891,0.0109597,0.07339052,0.10468858,0.03004173,0.00182666,0.21013948,0.95560053,0.00995657,0.07136984,0.0997826,0.02963515,0.00174224,0.2002918,0.95964166,0.10846459,0.29058859,0.32933962,0.12815917,0.56254196,original
6,96,False,False,True,0.02968936,0.12339058,0.172306,0.05173705,0.00540197,0.3585481,0.86645333,0.04457027,0.15474203,0.21111672,0.06556503,0.00844857,0.43930852,0.79933229,0.03442279,0.14134465,0.18553379,0.05919147,0.00625227,0.38607356,0.84632625,0.54684619,0.68088987,0.7394905,0.30772866,-1.37825517,original
6,192,False,False,True,0.05528366,0.17536588,0.23512478,0.07424112,0.01037846,0.5103665,0.72043367,0.10159387,0.24953766,0.31873792,0.1082192,0.02057913,0.69185889,0.48698604,0.06706981,0.20513991,0.2589784,0.08798672,0.01296221,0.56214362,0.66552378,0.73836884,0.79063663,0.85928391,0.35940881,-2.49856825,original
6,336,False,False,True,0.11076983,0.26184613,0.33282101,0.11198981,0.020949,0.76018792,0.34873729,0.24322636,0.41701141,0.49317986,0.18522538,0.05173869,1.12645948,-0.40582724,0.16157709,0.33225691,0.40196654,0.14626803,0.0333602,0.9181214,0.05387893,0.60877303,0.71765504,0.78023909,0.32574397,-2.18853436,original
6,720,False,False,True,0.17539799,0.32798135,0.41880542,0.14069024,0.03287861,1.06299794,-0.59591177,0.47884426,0.57569122,0.69198573,0.25785843,0.10294098,1.75637507,-3.64378373,0.40850753,0.54978776,0.63914591,0.24533802,0.0874063,1.6222589,-2.78391233,0.79803805,0.83524094,0.89332975,0.37910322,-4.17764338,original
12,1,False,False,True,0.00094451,0.02253847,0.03073295,0.00937509,0.00016498,0.06137168,0.99623352,0.00289475,0.03878319,0.0538029,0.01538048,0.00043791,0.10744083,0.98845647,0.00177755,0.03321418,0.04216102,0.01382895,0.00030455,0.08419278,0.99291158,0.13051149,0.3099002,0.36126374,0.13297003,0.478729,original
12,12,False,False,True,0.00422715,0.04308646,0.06501655,0.01795439,0.00074609,0.13050406,0.98291872,0.00970052,0.07444669,0.09849121,0.03021086,0.0015774,0.19769585,0.96086225,0.00580653,0.05416391,0.07620061,0.02231173,0.00098229,0.15295318,0.97654951,0.02475459,0.12993193,0.15733591,0.05685505,0.90014475,original
12,24,False,False,True,0.00839751,0.06081393,0.09163795,0.02541552,0.00147461,0.18501452,0.96553478,0.01303549,0.08185035,0.11417307,0.03369214,0.00220235,0.23051228,0.94658111,0.01095982,0.07724775,0.10468916,0.03213438,0.00192603,0.21136454,0.9550907,0.52218193,0.66219442,0.72262156,0.29831083,-1.13014352,original
12,96,False,False,True,0.02949465,0.12347507,0.17174006,0.05183031,0.00536839,0.35983619,0.86553869,0.03787928,0.14128868,0.194626,0.06007204,0.00719706,0.40778768,0.82671197,0.04162654,0.15588202,0.20402582,0.0662516,0.00788658,0.42748255,0.81165131,0.70754391,0.77316769,0.84115629,0.35087037,-2.11824596,original
12,192,False,False,True,0.05378187,0.17330091,0.2319092,0.07336871,0.01006246,0.50640064,0.72519067,0.10237603,0.25208569,0.31996253,0.10976642,0.02095187,0.69867527,0.47811023,0.0861994,0.23871273,0.29359734,0.10419103,0.01785421,0.64110386,0.5684851,0.84005547,0.84182564,0.9165454,0.38323533,-3.02597828,original
12,336,False,False,True,0.09144727,0.23531991,0.3024025,0.10051979,0.01717677,0.69471228,0.45342611,0.22968809,0.38495493,0.47925785,0.16800499,0.04640247,1.10100389,-0.36375164,0.15765788,0.32654309,0.39706156,0.14244378,0.03130593,0.91217351,0.08002544,0.59496045,0.70571524,0.77133679,0.31845915,-2.15056404,original
12,720,False,False,True,0.19828442,0.3475866,0.44529137,0.15028514,0.03819871,1.13651133,-0.82364719,0.38467634,0.51252007,0.62022281,0.22781521,0.08080204,1.58298647,-2.61554721,0.34903741,0.50124681,0.59079391,0.22299634,0.07347509,1.50787532,-2.24659916,1.05419558,0.96276798,1.02674027,0.43843761,-5.90882885,original
24,1,False,False,True,0.01410897,0.03883148,0.11878118,0.01569413,0.00206621,0.23994695,0.94242546,0.00259276,0.03662462,0.05091918,0.01478775,0.00041155,0.10286057,0.9894197,0.00180204,0.0299304,0.04245049,0.01168502,0.00025534,0.08575319,0.99264639,0.18696228,0.3787292,0.43239135,0.16568193,0.23621198,original
24,12,False,False,True,0.00512329,0.04925565,0.07157718,0.0205646,0.00090931,0.14537175,0.9788116,0.00993753,0.07443773,0.09968717,0.03026775,0.00161942,0.20246254,0.95895148,0.00546437,0.05143017,0.07392135,0.02103993,0.00090819,0.15013272,0.97739947,0.03149734,0.14663358,0.17747491,0.06635226,0.86997769,original
24,24,False,False,True,0.00881976,0.06333261,0.09391357,0.02646646,0.00154682,0.19190322,0.96293558,0.01164274,0.07672666,0.10790154,0.03180163,0.00199927,0.22048625,0.95114057,0.01073542,0.07611379,0.10361187,0.03182715,0.00190822,0.21172075,0.95491905,0.53074296,0.66763104,0.72852108,0.30153866,-1.2169827,original
24,96,False,False,True,0.03104413,0.12813009,0.17619343,0.053782,0.00564689,0.37426099,0.85487812,0.0396616,0.14573722,0.1991522,0.06204411,0.00757117,0.42302883,0.81403147,0.04006069,0.15163863,0.20015167,0.06470046,0.00775644,0.42515182,0.81307461,0.6555349,0.74373896,0.8096511,0.33782471,-1.96652888,original
24,192,False,False,True,0.05468689,0.17601599,0.23385227,0.07456617,0.01019533,0.51672482,0.71496713,0.10882879,0.25657994,0.3298921,0.11098358,0.0215833,0.72893637,0.43281322,0.10645286,0.25549099,0.32627115,0.1105883,0.02127477,0.7209354,0.44498678,0.79426294,0.81863647,0.89121431,0.37292537,-2.89382124,original
24,336,False,False,True,0.09050241,0.23521292,0.30083618,0.10015939,0.01668393,0.69907212,0.4483318,0.34473786,0.50251216,0.58714384,0.22023368,0.07050503,1.36438346,-1.06966221,0.35662979,0.52834034,0.5971849,0.23118448,0.07202751,1.38771641,-1.10463447,0.79271238,0.82046635,0.89034397,0.37410929,-3.29016949,original
24,720,False,False,True,0.19804497,0.34772539,0.44502243,0.14950261,0.03731957,1.14840972,-0.84699094,0.26609457,0.41930443,0.51584357,0.18725361,0.0572024,1.33116817,-1.60398285,0.20859386,0.37869579,0.45672077,0.16875215,0.04465201,1.17859793,-0.95405418,1.02724364,0.95063233,1.01353028,0.433397,-5.86844729,original
48,1,False,False,True,0.00430223,0.04917498,0.0655914,0.02060127,0.00076057,0.13582879,0.98155054,0.00353327,0.04355957,0.05944133,0.01757001,0.00055104,0.12309302,0.98484811,0.00140872,0.02654237,0.03753287,0.0106148,0.000217,0.07772427,0.99395894,0.18413771,0.3790108,0.42911271,0.16730661,0.20987395,original
48,12,False,False,True,0.00629302,0.0584525,0.07932854,0.02449332,0.0011234,0.16530888,0.97259272,0.01197182,0.08420084,0.10941581,0.03453986,0.00198767,0.22800627,0.94790708,0.00722598,0.06142469,0.08500575,0.02523289,0.00120368,0.17713933,0.96854359,0.00956998,0.07130326,0.09782626,0.02889363,0.95841928,original
48,24,False,False,True,0.01008389,0.07241369,0.10041855,0.03034795,0.00178802,0.21068165,0.9553098,0.01354537,0.0855502,0.1163846,0.03578398,0.00237383,0.24417898,0.94005689,0.01172156,0.08115063,0.10826614,0.03410203,0.00211353,0.22714618,0.94806835,0.3929334,0.57353869,0.626844,0.25949348,-0.7303256,original
48,96,False,False,True,0.03242866,0.13326062,0.18007958,0.05620619,0.00593003,0.39281732,0.84119276,0.04216939,0.15324675,0.20535187,0.06532665,0.00799709,0.44794512,0.79299991,0.05321144,0.17797762,0.23067604,0.07691751,0.01052784,0.50318605,0.74000943,0.61886154,0.72161694,0.78667753,0.32856813,-1.94936142,original
48,192,False,False,True,0.0595663,0.18589652,0.24406208,0.079037,0.01118655,0.55202341,0.67692286,0.1475963,0.29936117,0.38418263,0.12927639,0.02901438,0.86895043,0.19808992,0.09950231,0.24549018,0.31543988,0.10689199,0.02013475,0.71346688,0.45761632,0.74399344,0.79285466,0.86255055,0.36162912,-2.81522522,original
48,336,False,False,True,0.09816112,0.24747168,0.31330675,0.10608072,0.01848584,0.74456137,0.3790667,0.21264532,0.37461263,0.46113482,0.16539142,0.04411457,1.09586895,-0.33475819,0.27915305,0.45725542,0.52834934,0.19954272,0.05526501,1.25560164,-0.7209357,0.78214833,0.81753233,0.8843915,0.37279829,-3.41761814,original
48,720,False,False,True,0.1902182,0.34320632,0.43614012,0.14875312,0.03685484,1.15013158,-0.82628299,0.5865652,0.66414589,0.76587546,0.29787272,0.12591356,2.01966619,-4.75393157,0.44599882,0.57820588,0.66783142,0.25742188,0.09444932,1.76111758,-3.32697829,1.14633696,1.01093743,1.07067126,0.46018062,-6.97304206,original
72,1,False,False,True,0.00335604,0.04279557,0.05793132,0.0178838,0.00058336,0.1233632,0.98478152,0.01084712,0.07828666,0.10414952,0.03297781,0.00194732,0.22178361,0.95081203,0.00157244,0.03173111,0.03965401,0.01320601,0.00026398,0.08444215,0.99286952,0.1910074,0.38929649,0.43704394,0.17340988,0.13319368,original
72,12,False,False,True,0.00962056,0.07198831,0.09808446,0.03013494,0.00168765,0.21050194,0.9555685,0.00955961,0.07266755,0.09777324,0.03041102,0.00168889,0.20983402,0.95589447,0.00608892,0.05691684,0.0780315,0.02370876,0.00106528,0.1674657,0.97184775,0.00783921,0.06665373,0.08853929,0.02796367,0.96387869,original
72,24,False,False,True,0.01594259,0.09486105,0.12626396,0.04009506,0.00288737,0.27319881,0.92511002,0.01354237,0.08642032,0.11637168,0.03619884,0.00237117,0.25179482,0.93621497,0.01036182,0.07301614,0.10179303,0.03068041,0.00185141,0.2202508,0.95109823,0.45748052,0.61706175,0.67637306,0.28035841,-1.14182649,original
72,96,False,False,True,0.03247695,0.13356753,0.18021363,0.05648621,0.00595719,0.4030081,0.83380932,0.03624,0.14304911,0.19036807,0.06058362,0.00658638,0.42571631,0.81441379,0.03830331,0.14954562,0.19571231,0.06395411,0.00736459,0.43766755,0.80358624,0.67961479,0.75693319,0.82438753,0.34549568,-2.40066438,original
72,192,False,False,True,0.06485319,0.19714929,0.2546629,0.08454934,0.01248768,0.58898622,0.63493537,0.13949183,0.29757568,0.37348604,0.12727208,0.02629504,0.86380118,0.2212247,0.08954552,0.23916984,0.29924157,0.10422014,0.01812665,0.69208801,0.49735484,0.76056086,0.8023808,0.87210141,0.36637843,-3.07263299,original
72,336,False,False,True,0.09856413,0.25084633,0.31394926,0.10759892,0.01854355,0.75879365,0.35715616,0.2837837,0.43987569,0.53271353,0.19029979,0.05517252,1.28753185,-0.82024606,0.18007696,0.35271433,0.42435476,0.15604375,0.03709047,1.02563608,-0.14972813,0.69503172,0.7679693,0.83368562,0.3505437,-3.0897492,original
72,720,False,False,True,0.18762188,0.34284088,0.43315342,0.14873274,0.03650909,1.15695465,-0.79324748,0.40728006,0.53180587,0.63818496,0.23873845,0.08784816,1.70459485,-3.12608922,,,,,,,,1.14077406,1.00871574,1.06807025,0.45961675,-7.24144478,original
96,1,False,False,True,0.00539621,0.05386331,0.0734589,0.02267597,0.0009725,0.16154791,0.97390228,0.00971336,0.07271469,0.09855636,0.03049843,0.00171653,0.21674128,0.95302322,0.00137481,0.02646063,0.03707847,0.01059309,0.00020373,0.0815415,0.99335098,0.20125283,0.4031057,0.44861211,0.18117948,0.02667938,original
96,12,False,False,True,0.00939154,0.07146867,0.09690996,0.02993532,0.00167012,0.21408235,0.954111,0.01126155,0.08094948,0.10612044,0.03376034,0.00193203,0.23442908,0.94498372,0.00594359,0.05564143,0.07709468,0.02326212,0.00105436,0.17030871,0.97092024,0.01904821,0.11495414,0.13801525,0.05176993,0.90697179,original
96,24,False,False,True,0.01457259,0.08858135,0.12071699,0.03730927,0.00264053,0.26805127,0.92789575,0.01566632,0.09317107,0.12516518,0.03899784,0.00273408,0.27792847,0.92255554,0.01178639,0.07962758,0.10856514,0.03353785,0.00212069,0.2410682,0.94159137,0.45328253,0.61332351,0.6732626,0.27950292,-1.23562587,original
96,96,False,False,True,0.03916655,0.15122361,0.19790542,0.06472416,0.00747886,0.45178616,0.79259263,0.04120276,0.15476149,0.20298465,0.06551721,0.00742459,0.46338117,0.78155524,0.05744138,0.1822259,0.23966931,0.07968443,0.01172993,0.54712635,0.69341314,0.64075285,0.7344479,0.8004704,0.33565198,-2.33922846,original
96,192,False,False,True,0.06565537,0.19923763,0.25623304,0.08559427,0.01254185,0.60472566,0.61776728,0.13635328,0.29761243,0.36926046,0.12830716,0.02645271,0.87147737,0.20697801,0.07507817,0.22160777,0.27400395,0.09680889,0.01531936,0.64666617,0.56345205,0.68390611,0.76020619,0.82698616,0.34759778,-2.80942644,original
96,336,False,False,True,0.10320527,0.25630367,0.32125577,0.10996247,0.01926766,0.79279578,0.29983324,0.33216649,0.49896073,0.57633889,0.22331749,0.0715194,1.42229056,-1.20826786,0.26363635,0.4432807,0.51345533,0.19783059,0.05588698,1.26710629,-0.75537703,0.77173339,0.81172538,0.87848358,0.3712093,-3.7218831,original
96,720,False,False,True,0.18703553,0.34249765,0.43247604,0.14918453,0.03698885,1.17861962,-0.86735532,0.44461715,0.56680441,0.66679621,0.25349021,0.09434741,1.81720841,-3.51651537,,,,,,,,0.78819093,0.82719859,0.88780117,0.37858011,-4.90231882,original
120,1,False,False,True,0.00962278,0.07174466,0.09809574,0.03052443,0.00179852,0.22014841,0.95153467,0.00914529,0.06862145,0.09563103,0.02891406,0.00161032,0.21461704,0.95393953,0.00136978,0.02632346,0.03701057,0.01057886,0.00020161,0.08305985,0.99310106,0.16402679,0.35800727,0.4050022,0.16042564,0.1737797,original
120,12,False,False,True,0.01415678,0.0865892,0.11898225,0.03667581,0.0025796,0.26813617,0.92800714,0.01260083,0.08565591,0.11225341,0.03577479,0.00216243,0.25297219,0.93595719,0.00605348,0.05647001,0.07780411,0.02362479,0.00106645,0.1753379,0.96919005,0.02425327,0.13031294,0.1557346,0.0594855,0.87683726,original
120,24,False,False,True,0.01890318,0.10203537,0.13748883,0.04325247,0.00346964,0.31138238,0.90263605,0.01824582,0.10280966,0.13507709,0.04332097,0.00323683,0.30592033,0.90616467,0.01214795,0.08206308,0.11021775,0.03460363,0.00218945,0.24961933,0.93742833,0.4381433,0.60200577,0.66192394,0.2748855,-1.24663998,original
120,96,False,False,True,0.0464999,0.16255073,0.21563837,0.06970862,0.00883788,0.50054014,0.74422758,0.04437595,0.16515982,0.210656,0.07050987,0.00816011,0.48897508,0.7573296,0.04246354,0.15748738,0.20606685,0.06710948,0.0080229,0.47832271,0.76655398,0.64724483,0.73896376,0.80451528,0.33812395,-2.49636155,original
120,192,False,False,True,0.06624825,0.19965281,0.25738737,0.08559397,0.01249014,0.61760867,0.60123581,0.17009737,0.32470098,0.41242862,0.13801783,0.03132702,0.98963475,-0.02098264,0.09368039,0.24169843,0.30607253,0.10503728,0.01872421,0.73443013,0.43281156,0.71486429,0.77804694,0.84549647,0.35612121,-3.13250436,original
